head,left,right,winner,sampler,score,puid,response_time,network_latency,time_received,loser,left_html,right_html,head_html,winner_html,loser_html,left_filename,right_filename,head_filename,winner_filename,loser_filename,time_received_since_start,datetime_received,start_time
15,54,61,61,Random,-9999,34e7d72c0230531b,5.132000207901001,0.07699990272521973,1644964130.967,54,<img src='/static/targets/4-4-1.png' />,<img src='/static/targets/4-7-2.png' />,<img src='/static/targets/1-8-2.png' />,<img src='/static/targets/4-7-2.png' />,<img src='/static/targets/4-4-1.png' />,4-4-1.png,4-7-2.png,1-8-2.png,4-7-2.png,4-4-1.png,1819.668375492096,2022-02-15T22:28:50.967000,1644962311.2986245
36,14,9,14,Random,-9999,34e7d72c0230531b,2.2769999504089355,0.14299988746643066,1644964133.384,9,<img src='/static/targets/1-8-1.png' />,<img src='/static/targets/1-5-2.png' />,<img src='/static/targets/3-3-1.png' />,<img src='/static/targets/1-8-1.png' />,<img src='/static/targets/1-5-2.png' />,1-8-1.png,1-5-2.png,3-3-1.png,1-8-1.png,1-5-2.png,1822.085375547409,2022-02-15T22:28:53.384000,1644962311.2986245
10,25,42,42,Validation,2,3d73fd928e85d9f3,5.0899999141693115,0.24600005149841309,1644964134.993,25,<img src='/static/targets/2-5-2.png' />,<img src='/static/targets/3-6-1.png' />,<img src='/static/targets/1-6-1.png' />,<img src='/static/targets/3-6-1.png' />,<img src='/static/targets/2-5-2.png' />,2-5-2.png,3-6-1.png,1-6-1.png,3-6-1.png,2-5-2.png,1823.6943755149841,2022-02-15T22:28:54.993000,1644962311.2986245
32,22,52,52,Validation,3,34e7d72c0230531b,2.7839999198913574,0.1400001049041748,1644964136.316,22,<img src='/static/targets/2-4-1.png' />,<img src='/static/targets/4-3-1.png' />,<img src='/static/targets/3-1-1.png' />,<img src='/static/targets/4-3-1.png' />,<img src='/static/targets/2-4-1.png' />,2-4-1.png,4-3-1.png,3-1-1.png,4-3-1.png,2-4-1.png,1825.0173754692078,2022-02-15T22:28:56.316000,1644962311.2986245
51,3,26,3,Random,-9999,3d73fd928e85d9f3,3.496000051498413,0.3680000305175781,1644964138.809,26,<img src='/static/targets/1-2-2.png' />,<img src='/static/targets/2-6-1.png' />,<img src='/static/targets/4-2-2.png' />,<img src='/static/targets/1-2-2.png' />,<img src='/static/targets/2-6-1.png' />,1-2-2.png,2-6-1.png,4-2-2.png,1-2-2.png,2-6-1.png,1827.5103754997253,2022-02-15T22:28:58.809000,1644962311.2986245
35,56,55,55,Validation,4,34e7d72c0230531b,3.885999917984009,0.15400004386901855,1644964140.345,56,<img src='/static/targets/4-5-1.png' />,<img src='/static/targets/4-4-2.png' />,<img src='/static/targets/3-2-2.png' />,<img src='/static/targets/4-4-2.png' />,<img src='/static/targets/4-5-1.png' />,4-5-1.png,4-4-2.png,3-2-2.png,4-4-2.png,4-5-1.png,1829.0463755130768,2022-02-15T22:29:00.345000,1644962311.2986245
29,22,60,22,Random,-9999,34e7d72c0230531b,1.5829999446868896,0.15000009536743164,1644964142.017,60,<img src='/static/targets/2-4-1.png' />,<img src='/static/targets/4-7-1.png' />,<img src='/static/targets/2-7-2.png' />,<img src='/static/targets/2-4-1.png' />,<img src='/static/targets/4-7-1.png' />,2-4-1.png,4-7-1.png,2-7-2.png,2-4-1.png,4-7-1.png,1830.7183754444122,2022-02-15T22:29:02.017000,1644962311.2986245
29,30,43,30,Random,-9999,3d73fd928e85d9f3,3.7680001258850098,0.33099985122680664,1644964142.83,43,<img src='/static/targets/2-8-1.png' />,<img src='/static/targets/3-6-2.png' />,<img src='/static/targets/2-7-2.png' />,<img src='/static/targets/2-8-1.png' />,<img src='/static/targets/3-6-2.png' />,2-8-1.png,3-6-2.png,2-7-2.png,2-8-1.png,3-6-2.png,1831.5313754081726,2022-02-15T22:29:02.830000,1644962311.2986245
25,6,33,6,Random,-9999,34e7d72c0230531b,2.515000104904175,0.08999991416931152,1644964144.708,33,<img src='/static/targets/1-4-1.png' />,<img src='/static/targets/3-1-2.png' />,<img src='/static/targets/2-5-2.png' />,<img src='/static/targets/1-4-1.png' />,<img src='/static/targets/3-1-2.png' />,1-4-1.png,3-1-2.png,2-5-2.png,1-4-1.png,3-1-2.png,1833.4093754291534,2022-02-15T22:29:04.708000,1644962311.2986245
24,48,23,23,Random,-9999,34e7d72c0230531b,2.750999927520752,0.16000008583068848,1644964147.601,48,<img src='/static/targets/4-1-1.png' />,<img src='/static/targets/2-4-2.png' />,<img src='/static/targets/2-5-1.png' />,<img src='/static/targets/2-4-2.png' />,<img src='/static/targets/4-1-1.png' />,4-1-1.png,2-4-2.png,2-5-1.png,2-4-2.png,4-1-1.png,1836.3023755550385,2022-02-15T22:29:07.601000,1644962311.2986245
43,63,8,8,Random,-9999,3d73fd928e85d9f3,6.937000036239624,0.24399995803833008,1644964150.024,63,<img src='/static/targets/4-8-2.png' />,<img src='/static/targets/1-5-1.png' />,<img src='/static/targets/3-6-2.png' />,<img src='/static/targets/1-5-1.png' />,<img src='/static/targets/4-8-2.png' />,4-8-2.png,1-5-1.png,3-6-2.png,1-5-1.png,4-8-2.png,1838.7253754138947,2022-02-15T22:29:10.024000,1644962311.2986245
41,17,13,13,Random,-9999,34e7d72c0230531b,3.9159998893737793,0.14700007438659668,1644964151.657,17,<img src='/static/targets/2-1-2.png' />,<img src='/static/targets/1-7-2.png' />,<img src='/static/targets/3-5-2.png' />,<img src='/static/targets/1-7-2.png' />,<img src='/static/targets/2-1-2.png' />,2-1-2.png,1-7-2.png,3-5-2.png,1-7-2.png,2-1-2.png,1840.3583755493164,2022-02-15T22:29:11.657000,1644962311.2986245
32,53,48,48,Random,-9999,34e7d72c0230531b,5.440999984741211,0.14300012588500977,1644964157.255,53,<img src='/static/targets/4-3-2.png' />,<img src='/static/targets/4-1-1.png' />,<img src='/static/targets/3-1-1.png' />,<img src='/static/targets/4-1-1.png' />,<img src='/static/targets/4-3-2.png' />,4-3-2.png,4-1-1.png,3-1-1.png,4-1-1.png,4-3-2.png,1845.9563755989075,2022-02-15T22:29:17.255000,1644962311.2986245
8,7,33,7,Random,-9999,34e7d72c0230531b,2.0329999923706055,0.17100000381469727,1644964159.452,33,<img src='/static/targets/1-4-2.png' />,<img src='/static/targets/3-1-2.png' />,<img src='/static/targets/1-5-1.png' />,<img src='/static/targets/1-4-2.png' />,<img src='/static/targets/3-1-2.png' />,1-4-2.png,3-1-2.png,1-5-1.png,1-4-2.png,3-1-2.png,1848.1533753871918,2022-02-15T22:29:19.452000,1644962311.2986245
60,12,37,12,Random,-9999,34e7d72c0230531b,2.5859999656677246,0.14499998092651367,1644964162.183,37,<img src='/static/targets/1-7-1.png' />,<img src='/static/targets/3-3-2.png' />,<img src='/static/targets/4-7-1.png' />,<img src='/static/targets/1-7-1.png' />,<img src='/static/targets/3-3-2.png' />,1-7-1.png,3-3-2.png,4-7-1.png,1-7-1.png,3-3-2.png,1850.8843755722046,2022-02-15T22:29:22.183000,1644962311.2986245
59,42,4,42,Random,-9999,3d73fd928e85d9f3,14.391999959945679,0.2569999694824219,1644964166.478,4,<img src='/static/targets/3-6-1.png' />,<img src='/static/targets/1-3-1.png' />,<img src='/static/targets/4-6-2.png' />,<img src='/static/targets/3-6-1.png' />,<img src='/static/targets/1-3-1.png' />,3-6-1.png,1-3-1.png,4-6-2.png,3-6-1.png,1-3-1.png,1855.17937541008,2022-02-15T22:29:26.478000,1644962311.2986245
54,24,51,51,Random,-9999,34e7d72c0230531b,4.3429999351501465,0.14700007438659668,1644964166.67,24,<img src='/static/targets/2-5-1.png' />,<img src='/static/targets/4-2-2.png' />,<img src='/static/targets/4-4-1.png' />,<img src='/static/targets/4-2-2.png' />,<img src='/static/targets/2-5-1.png' />,2-5-1.png,4-2-2.png,4-4-1.png,4-2-2.png,2-5-1.png,1855.3713755607605,2022-02-15T22:29:26.670000,1644962311.2986245
17,41,0,41,Random,-9999,34e7d72c0230531b,2.7909998893737793,0.1419999599456787,1644964169.603,0,<img src='/static/targets/3-5-2.png' />,<img src='/static/targets/1-1-1.png' />,<img src='/static/targets/2-1-2.png' />,<img src='/static/targets/3-5-2.png' />,<img src='/static/targets/1-1-1.png' />,3-5-2.png,1-1-1.png,2-1-2.png,3-5-2.png,1-1-1.png,1858.30437541008,2022-02-15T22:29:29.603000,1644962311.2986245
1,51,10,51,Random,-9999,3d73fd928e85d9f3,3.2860000133514404,2.062999963760376,1644964169.905,10,<img src='/static/targets/4-2-2.png' />,<img src='/static/targets/1-6-1.png' />,<img src='/static/targets/1-1-2.png' />,<img src='/static/targets/4-2-2.png' />,<img src='/static/targets/1-6-1.png' />,4-2-2.png,1-6-1.png,1-1-2.png,4-2-2.png,1-6-1.png,1858.6063754558563,2022-02-15T22:29:29.905000,1644962311.2986245
42,13,55,13,Random,-9999,34e7d72c0230531b,2.2769999504089355,0.14300012588500977,1644964172.021,55,<img src='/static/targets/1-7-2.png' />,<img src='/static/targets/4-4-2.png' />,<img src='/static/targets/3-6-1.png' />,<img src='/static/targets/1-7-2.png' />,<img src='/static/targets/4-4-2.png' />,1-7-2.png,4-4-2.png,3-6-1.png,1-7-2.png,4-4-2.png,1860.7223753929138,2022-02-15T22:29:32.021000,1644962311.2986245
60,2,25,25,Random,-9999,3d73fd928e85d9f3,4.488999843597412,0.25500011444091797,1644964174.758,2,<img src='/static/targets/1-2-1.png' />,<img src='/static/targets/2-5-2.png' />,<img src='/static/targets/4-7-1.png' />,<img src='/static/targets/2-5-2.png' />,<img src='/static/targets/1-2-1.png' />,1-2-1.png,2-5-2.png,4-7-1.png,2-5-2.png,1-2-1.png,1863.4593753814697,2022-02-15T22:29:34.758000,1644962311.2986245
5,21,25,25,Random,-9999,34e7d72c0230531b,4.647000074386597,0.14800000190734863,1644964176.815,21,<img src='/static/targets/2-3-2.png' />,<img src='/static/targets/2-5-2.png' />,<img src='/static/targets/1-3-2.png' />,<img src='/static/targets/2-5-2.png' />,<img src='/static/targets/2-3-2.png' />,2-3-2.png,2-5-2.png,1-3-2.png,2-5-2.png,2-3-2.png,1865.516375541687,2022-02-15T22:29:36.815000,1644962311.2986245
26,22,6,22,Random,-9999,dfa9f093da96d80c,9.691999912261963,0.40000009536743164,1644964176.967,6,<img src='/static/targets/2-4-1.png' />,<img src='/static/targets/1-4-1.png' />,<img src='/static/targets/2-6-1.png' />,<img src='/static/targets/2-4-1.png' />,<img src='/static/targets/1-4-1.png' />,2-4-1.png,1-4-1.png,2-6-1.png,2-4-1.png,1-4-1.png,1865.668375492096,2022-02-15T22:29:36.967000,1644962311.2986245
33,28,43,43,Random,-9999,34e7d72c0230531b,1.4909999370574951,0.14499998092651367,1644964178.388,28,<img src='/static/targets/2-7-1.png' />,<img src='/static/targets/3-6-2.png' />,<img src='/static/targets/3-1-2.png' />,<img src='/static/targets/3-6-2.png' />,<img src='/static/targets/2-7-1.png' />,2-7-1.png,3-6-2.png,3-1-2.png,3-6-2.png,2-7-1.png,1867.0893754959106,2022-02-15T22:29:38.388000,1644962311.2986245
9,3,53,3,Random,-9999,dfa9f093da96d80c,3.7099997997283936,0.36100006103515625,1644964180.92,53,<img src='/static/targets/1-2-2.png' />,<img src='/static/targets/4-3-2.png' />,<img src='/static/targets/1-5-2.png' />,<img src='/static/targets/1-2-2.png' />,<img src='/static/targets/4-3-2.png' />,1-2-2.png,4-3-2.png,1-5-2.png,1-2-2.png,4-3-2.png,1869.6213755607605,2022-02-15T22:29:40.920000,1644962311.2986245
24,47,63,63,Random,-9999,34e7d72c0230531b,2.935999870300293,0.07700014114379883,1644964181.461,47,<img src='/static/targets/3-8-2.png' />,<img src='/static/targets/4-8-2.png' />,<img src='/static/targets/2-5-1.png' />,<img src='/static/targets/4-8-2.png' />,<img src='/static/targets/3-8-2.png' />,3-8-2.png,4-8-2.png,2-5-1.png,4-8-2.png,3-8-2.png,1870.1623754501343,2022-02-15T22:29:41.461000,1644962311.2986245
28,2,33,33,Random,-9999,3d73fd928e85d9f3,8.356000185012817,0.25099992752075195,1644964183.358,2,<img src='/static/targets/1-2-1.png' />,<img src='/static/targets/3-1-2.png' />,<img src='/static/targets/2-7-1.png' />,<img src='/static/targets/3-1-2.png' />,<img src='/static/targets/1-2-1.png' />,1-2-1.png,3-1-2.png,2-7-1.png,3-1-2.png,1-2-1.png,1872.0593755245209,2022-02-15T22:29:43.358000,1644962311.2986245
17,58,27,27,Random,-9999,34e7d72c0230531b,2.325000047683716,0.14499998092651367,1644964183.938,58,<img src='/static/targets/4-6-1.png' />,<img src='/static/targets/2-6-2.png' />,<img src='/static/targets/2-1-2.png' />,<img src='/static/targets/2-6-2.png' />,<img src='/static/targets/4-6-1.png' />,4-6-1.png,2-6-2.png,2-1-2.png,2-6-2.png,4-6-1.png,1872.639375448227,2022-02-15T22:29:43.938000,1644962311.2986245
17,3,19,19,Random,-9999,dfa9f093da96d80c,3.1690001487731934,0.22300004959106445,1644964184.429,3,<img src='/static/targets/1-2-2.png' />,<img src='/static/targets/2-2-2.png' />,<img src='/static/targets/2-1-2.png' />,<img src='/static/targets/2-2-2.png' />,<img src='/static/targets/1-2-2.png' />,1-2-2.png,2-2-2.png,2-1-2.png,2-2-2.png,1-2-2.png,1873.1303753852844,2022-02-15T22:29:44.429000,1644962311.2986245
42,1,22,1,Random,-9999,34e7d72c0230531b,2.486999988555908,0.14699983596801758,1644964186.563,22,<img src='/static/targets/1-1-2.png' />,<img src='/static/targets/2-4-1.png' />,<img src='/static/targets/3-6-1.png' />,<img src='/static/targets/1-1-2.png' />,<img src='/static/targets/2-4-1.png' />,1-1-2.png,2-4-1.png,3-6-1.png,1-1-2.png,2-4-1.png,1875.264375448227,2022-02-15T22:29:46.563000,1644962311.2986245
21,38,10,38,Random,-9999,3d73fd928e85d9f3,3.7089998722076416,0.2539999485015869,1644964187.338,10,<img src='/static/targets/3-4-1.png' />,<img src='/static/targets/1-6-1.png' />,<img src='/static/targets/2-3-2.png' />,<img src='/static/targets/3-4-1.png' />,<img src='/static/targets/1-6-1.png' />,3-4-1.png,1-6-1.png,2-3-2.png,3-4-1.png,1-6-1.png,1876.0393755435944,2022-02-15T22:29:47.338000,1644962311.2986245
45,26,32,32,Random,-9999,3d73fd928e85d9f3,3.1750001907348633,0.2669999599456787,1644964190.772,26,<img src='/static/targets/2-6-1.png' />,<img src='/static/targets/3-1-1.png' />,<img src='/static/targets/3-7-2.png' />,<img src='/static/targets/3-1-1.png' />,<img src='/static/targets/2-6-1.png' />,2-6-1.png,3-1-1.png,3-7-2.png,3-1-1.png,2-6-1.png,1879.4733755588531,2022-02-15T22:29:50.772000,1644962311.2986245
16,46,56,56,Random,-9999,dfa9f093da96d80c,8.470999956130981,0.252000093460083,1644964193.136,46,<img src='/static/targets/3-8-1.png' />,<img src='/static/targets/4-5-1.png' />,<img src='/static/targets/2-1-1.png' />,<img src='/static/targets/4-5-1.png' />,<img src='/static/targets/3-8-1.png' />,3-8-1.png,4-5-1.png,2-1-1.png,4-5-1.png,3-8-1.png,1881.8373754024506,2022-02-15T22:29:53.136000,1644962311.2986245
56,25,41,25,Random,-9999,3d73fd928e85d9f3,4.884999990463257,0.2539999485015869,1644964195.905,41,<img src='/static/targets/2-5-2.png' />,<img src='/static/targets/3-5-2.png' />,<img src='/static/targets/4-5-1.png' />,<img src='/static/targets/2-5-2.png' />,<img src='/static/targets/3-5-2.png' />,2-5-2.png,3-5-2.png,4-5-1.png,2-5-2.png,3-5-2.png,1884.6063754558563,2022-02-15T22:29:55.905000,1644962311.2986245
1,20,24,24,Random,-9999,dfa9f093da96d80c,3.1069998741149902,0.2330000400543213,1644964196.485,20,<img src='/static/targets/2-3-1.png' />,<img src='/static/targets/2-5-1.png' />,<img src='/static/targets/1-1-2.png' />,<img src='/static/targets/2-5-1.png' />,<img src='/static/targets/2-3-1.png' />,2-3-1.png,2-5-1.png,1-1-2.png,2-5-1.png,2-3-1.png,1885.1863753795624,2022-02-15T22:29:56.485000,1644962311.2986245
21,37,26,37,Random,-9999,6f6e95c3fe90d3a6,8.167999982833862,0.27700018882751465,1644964199.755,26,<img src='/static/targets/3-3-2.png' />,<img src='/static/targets/2-6-1.png' />,<img src='/static/targets/2-3-2.png' />,<img src='/static/targets/3-3-2.png' />,<img src='/static/targets/2-6-1.png' />,3-3-2.png,2-6-1.png,2-3-2.png,3-3-2.png,2-6-1.png,1888.4563755989075,2022-02-15T22:29:59.755000,1644962311.2986245
4,51,6,6,Random,-9999,dfa9f093da96d80c,3.7890000343322754,0.24100017547607422,1644964200.518,51,<img src='/static/targets/4-2-2.png' />,<img src='/static/targets/1-4-1.png' />,<img src='/static/targets/1-3-1.png' />,<img src='/static/targets/1-4-1.png' />,<img src='/static/targets/4-2-2.png' />,4-2-2.png,1-4-1.png,1-3-1.png,1-4-1.png,4-2-2.png,1889.219375371933,2022-02-15T22:30:00.518000,1644962311.2986245
10,44,28,44,Validation,5,6f6e95c3fe90d3a6,2.9689998626708984,0.19800019264221191,1644964203.079,28,<img src='/static/targets/3-7-1.png' />,<img src='/static/targets/2-7-1.png' />,<img src='/static/targets/1-6-1.png' />,<img src='/static/targets/3-7-1.png' />,<img src='/static/targets/2-7-1.png' />,3-7-1.png,2-7-1.png,1-6-1.png,3-7-1.png,2-7-1.png,1891.7803754806519,2022-02-15T22:30:03.079000,1644962311.2986245
19,42,9,42,Random,-9999,dfa9f093da96d80c,3.369999885559082,0.4479999542236328,1644964204.36,9,<img src='/static/targets/3-6-1.png' />,<img src='/static/targets/1-5-2.png' />,<img src='/static/targets/2-2-2.png' />,<img src='/static/targets/3-6-1.png' />,<img src='/static/targets/1-5-2.png' />,3-6-1.png,1-5-2.png,2-2-2.png,3-6-1.png,1-5-2.png,1893.0613753795624,2022-02-15T22:30:04.360000,1644962311.2986245
57,49,3,49,Random,-9999,3d73fd928e85d9f3,8.705999851226807,0.24600005149841309,1644964204.858,3,<img src='/static/targets/4-1-2.png' />,<img src='/static/targets/1-2-2.png' />,<img src='/static/targets/4-5-2.png' />,<img src='/static/targets/4-1-2.png' />,<img src='/static/targets/1-2-2.png' />,4-1-2.png,1-2-2.png,4-5-2.png,4-1-2.png,1-2-2.png,1893.5593755245209,2022-02-15T22:30:04.858000,1644962311.2986245
37,44,50,44,Random,-9999,6f6e95c3fe90d3a6,7.287999868392944,0.1960000991821289,1644964210.409,50,<img src='/static/targets/3-7-1.png' />,<img src='/static/targets/4-2-1.png' />,<img src='/static/targets/3-3-2.png' />,<img src='/static/targets/3-7-1.png' />,<img src='/static/targets/4-2-1.png' />,3-7-1.png,4-2-1.png,3-3-2.png,3-7-1.png,4-2-1.png,1899.110375404358,2022-02-15T22:30:10.409000,1644962311.2986245
2,37,7,37,Random,-9999,dfa9f093da96d80c,10.071000099182129,0.2869999408721924,1644964214.701,7,<img src='/static/targets/3-3-2.png' />,<img src='/static/targets/1-4-2.png' />,<img src='/static/targets/1-2-1.png' />,<img src='/static/targets/3-3-2.png' />,<img src='/static/targets/1-4-2.png' />,3-3-2.png,1-4-2.png,1-2-1.png,3-3-2.png,1-4-2.png,1903.402375459671,2022-02-15T22:30:14.701000,1644962311.2986245
23,61,13,61,Random,-9999,3d73fd928e85d9f3,11.757999897003174,0.254000186920166,1644964216.893,13,<img src='/static/targets/4-7-2.png' />,<img src='/static/targets/1-7-2.png' />,<img src='/static/targets/2-4-2.png' />,<img src='/static/targets/4-7-2.png' />,<img src='/static/targets/1-7-2.png' />,4-7-2.png,1-7-2.png,2-4-2.png,4-7-2.png,1-7-2.png,1905.594375371933,2022-02-15T22:30:16.893000,1644962311.2986245
20,17,38,17,Random,-9999,dfa9f093da96d80c,3.0970001220703125,0.26399993896484375,1644964218.04,38,<img src='/static/targets/2-1-2.png' />,<img src='/static/targets/3-4-1.png' />,<img src='/static/targets/2-3-1.png' />,<img src='/static/targets/2-1-2.png' />,<img src='/static/targets/3-4-1.png' />,2-1-2.png,3-4-1.png,2-3-1.png,2-1-2.png,3-4-1.png,1906.7413754463196,2022-02-15T22:30:18.040000,1644962311.2986245
19,50,48,50,Random,-9999,6f6e95c3fe90d3a6,11.447999954223633,0.192000150680542,1644964222.044,48,<img src='/static/targets/4-2-1.png' />,<img src='/static/targets/4-1-1.png' />,<img src='/static/targets/2-2-2.png' />,<img src='/static/targets/4-2-1.png' />,<img src='/static/targets/4-1-1.png' />,4-2-1.png,4-1-1.png,2-2-2.png,4-2-1.png,4-1-1.png,1910.7453753948212,2022-02-15T22:30:22.044000,1644962311.2986245
63,0,15,15,Random,-9999,dfa9f093da96d80c,4.299999952316284,0.23099994659423828,1644964222.582,0,<img src='/static/targets/1-1-1.png' />,<img src='/static/targets/1-8-2.png' />,<img src='/static/targets/4-8-2.png' />,<img src='/static/targets/1-8-2.png' />,<img src='/static/targets/1-1-1.png' />,1-1-1.png,1-8-2.png,4-8-2.png,1-8-2.png,1-1-1.png,1911.2833755016327,2022-02-15T22:30:22.582000,1644962311.2986245
3,16,23,23,Validation,6,dfa9f093da96d80c,3.556999921798706,0.25300002098083496,1644964226.397,16,<img src='/static/targets/2-1-1.png' />,<img src='/static/targets/2-4-2.png' />,<img src='/static/targets/1-2-2.png' />,<img src='/static/targets/2-4-2.png' />,<img src='/static/targets/2-1-1.png' />,2-1-1.png,2-4-2.png,1-2-2.png,2-4-2.png,2-1-1.png,1915.0983755588531,2022-02-15T22:30:26.397000,1644962311.2986245
35,44,50,44,Random,-9999,6f6e95c3fe90d3a6,4.11899995803833,0.2519998550415039,1644964226.42,50,<img src='/static/targets/3-7-1.png' />,<img src='/static/targets/4-2-1.png' />,<img src='/static/targets/3-2-2.png' />,<img src='/static/targets/3-7-1.png' />,<img src='/static/targets/4-2-1.png' />,3-7-1.png,4-2-1.png,3-2-2.png,3-7-1.png,4-2-1.png,1915.1213755607605,2022-02-15T22:30:26.420000,1644962311.2986245
31,7,26,26,Random,-9999,3d73fd928e85d9f3,11.924000024795532,0.2739999294281006,1644964229.067,7,<img src='/static/targets/1-4-2.png' />,<img src='/static/targets/2-6-1.png' />,<img src='/static/targets/2-8-2.png' />,<img src='/static/targets/2-6-1.png' />,<img src='/static/targets/1-4-2.png' />,1-4-2.png,2-6-1.png,2-8-2.png,2-6-1.png,1-4-2.png,1917.7683753967285,2022-02-15T22:30:29.067000,1644962311.2986245
